h3_cell,hour,day_of_week,is_weekend,is_peak_hour,total_violations,aggregated_severity,mean_latitude,mean_longitude,is_hotspot
8860169621fffff,3,4,0,0,5,10.0,13.117212140000001,77.57792332,0
8860169621fffff,4,3,0,0,1,2.0,13.1169744,77.5781906,0
886016962bfffff,2,1,0,0,1,2.0,13.1163649,77.5779336,0
886016962bfffff,3,3,0,0,5,10.0,13.116803820000001,77.57779164,0
886016962bfffff,3,4,0,0,3,6.0,13.116670133333335,77.57782893333332,0
886016962bfffff,5,4,0,0,1,2.0,13.1163797,77.5780258,0
886016962bfffff,10,1,0,1,1,2.0,13.1151178,77.5784389,0
886016962bfffff,11,2,0,1,1,2.0,13.116355,77.578263,0
886016962bfffff,14,5,1,0,2,4.0,13.11625735,77.57824645,0
8860169643fffff,8,6,1,1,6,18.0,13.084325,77.582925,0
8860169645fffff,2,1,0,0,1,2.0,13.0911634,77.5969346,0
8860169645fffff,5,5,1,0,14,28.0,13.093216557142856,77.59407842857142,1
8860169645fffff,7,0,0,0,2,4.0,13.09382825,77.59423050000001,0
8860169645fffff,7,3,0,0,1,2.0,13.094053,77.5945569,0
8860169645fffff,8,3,0,1,7,14.0,13.093794599999999,77.59430122857144,0
8860169645fffff,8,6,1,1,17,34.0,13.094064323529413,77.59446904117647,1
8860169645fffff,9,1,0,1,2,4.0,13.0950283,77.59732109999999,0
8860169645fffff,10,5,1,1,3,15.0,13.0939963,77.59638286666667,0
8860169645fffff,11,4,0,1,19,38.0,13.093956157894738,77.5943288736842,1
8860169645fffff,11,5,1,1,1,2.0,13.0950763,77.5974751,0
8860169645fffff,12,1,0,1,1,2.0,13.0930415,77.5939867,0
8860169645fffff,13,4,0,0,1,6.0,13.0949354,77.5973274,0
8860169645fffff,13,5,1,0,18,47.0,13.093137472222221,77.59426836666667,1
8860169649fffff,8,6,1,1,3,9.0,13.0774696,77.5926477,0
8860169649fffff,10,6,1,1,1,2.0,13.0730034,77.5931013,0
8860169649fffff,11,0,0,1,1,6.0,13.0736395,77.5929248,0
886016964bfffff,1,4,0,0,1,2.0,13.0714816,77.5881673,0
886016964bfffff,2,1,0,0,1,2.0,13.0718933,77.58843,0
886016964bfffff,3,3,0,0,2,5.0,13.072049150000002,77.58849665,0
886016964bfffff,4,0,0,0,7,14.0,13.071386614285714,77.58827194285716,0
886016964bfffff,4,1,0,0,2,4.0,13.0717183,77.5883933,0
886016964bfffff,4,3,0,0,10,20.0,13.07165204,77.58830714000001,1
886016964bfffff,4,6,1,0,3,7.0,13.072111633333334,77.58858223333334,0
886016964bfffff,5,0,0,0,2,4.0,13.0720061,77.58856320000001,0
886016964bfffff,5,1,0,0,7,14.0,13.071418285714286,77.58774304285714,0
886016964bfffff,5,3,0,0,3,9.0,13.071818866666666,77.58850246666667,0
886016964bfffff,5,4,0,0,6,12.0,13.071531466666665,77.58824865,0
886016964bfffff,5,5,1,0,4,8.0,13.071213675,77.588170925,0
886016964bfffff,6,0,0,0,12,24.0,13.071343616666667,77.58812305833334,1
886016964bfffff,6,1,0,0,7,14.0,13.071592314285713,77.5882266,0
886016964bfffff,6,2,0,0,1,2.0,13.0718066,77.588436,0
886016964bfffff,6,4,0,0,2,4.0,13.071635,77.5880567,0
886016964bfffff,6,5,1,0,1,2.0,13.0709567,77.58755,0
886016964bfffff,6,6,1,0,1,2.0,13.0715099,77.5881849,0
886016964bfffff,7,0,0,0,1,2.0,13.0719383,77.5883133,0
886016964bfffff,7,5,1,0,3,6.0,13.071073466666666,77.58789423333333,0
886016964bfffff,7,6,1,0,4,10.0,13.07128955,77.588173575,0
886016964bfffff,8,0,0,1,6,15.0,13.071665666666666,77.58848041666666,0
886016964bfffff,8,6,1,1,52,145.0,13.072085767307694,77.58880773846154,1
886016964bfffff,9,0,0,1,1,2.0,13.0713391,77.5882296,0
886016964bfffff,9,1,0,1,2,4.0,13.071465,77.5882667,0
886016964bfffff,9,2,0,1,1,2.0,13.0714489,77.5881895,0
886016964bfffff,9,3,0,1,2,6.0,13.07205,77.588505,0
886016964bfffff,9,4,0,1,5,10.0,13.07135274,77.58807920000001,0
886016964bfffff,9,5,1,1,14,28.0,13.071880371428572,77.5889738357143,1
886016964bfffff,9,6,1,1,34,78.0,13.071980794117646,77.58856392647058,1
886016964bfffff,10,0,0,1,34,68.0,13.071380217647059,77.58826469411764,1
886016964bfffff,10,1,0,1,4,8.0,13.071323125,77.58817255,0
886016964bfffff,10,2,0,1,4,8.0,13.071384725,77.58837252500001,0
886016964bfffff,10,3,0,1,3,6.0,13.071498833333335,77.58814586666666,0
886016964bfffff,10,4,0,1,2,4.0,13.0712407,77.58799155,0
886016964bfffff,10,5,1,1,2,5.0,13.07168165,77.58838,0
886016964bfffff,10,6,1,1,29,62.0,13.071739996551724,77.5885521724138,1
886016964bfffff,11,0,0,1,33,74.0,13.071597287878788,77.58825615757576,1
886016964bfffff,11,1,0,1,10,20.0,13.071899909999999,77.58829533,1
886016964bfffff,11,2,0,1,21,43.0,13.072002366666666,77.58919703333333,1
886016964bfffff,11,3,0,1,27,54.0,13.07143832962963,77.58815902222223,1
886016964bfffff,11,4,0,1,24,48.0,13.071384620833333,77.58816644583332,1
886016964bfffff,11,5,1,1,6,12.0,13.071460916666666,77.58821106666666,0
886016964bfffff,11,6,1,1,18,40.0,13.071469700000002,77.58810500555555,1
886016964bfffff,12,0,0,1,45,90.0,13.071274944444445,77.58800344888888,1
886016964bfffff,12,1,0,1,14,28.0,13.071416535714286,77.58811725714286,1
886016964bfffff,12,2,0,1,24,48.0,13.071300070833333,77.58813314166666,1
886016964bfffff,12,3,0,1,1,2.0,13.0712653,77.5880549,0
886016964bfffff,12,4,0,1,19,38.0,13.071508657894737,77.58813142105264,1
886016964bfffff,12,5,1,1,18,36.0,13.071417633333333,77.58812406666667,1
886016964bfffff,13,3,0,0,1,2.0,13.071466,77.5882091,0
886016964bfffff,13,6,1,0,6,12.0,13.071366833333334,77.58814581666667,0
886016964bfffff,14,0,0,0,8,16.0,13.0719985375,77.5884743125,0
886016964bfffff,14,6,1,0,6,16.0,13.072099983333333,77.58880743333333,0
8860169653fffff,2,6,1,0,3,6.0,13.077590066666668,77.55865999999999,0
8860169653fffff,3,5,1,0,1,2.0,13.0773105,77.5585774,0
8860169653fffff,4,5,1,0,1,2.0,13.076877,77.5583553,0
8860169653fffff,12,2,0,1,1,2.0,13.0775084,77.5585096,0
886016965bfffff,8,2,0,1,1,2.0,13.068,77.5695719,0
886016965bfffff,9,4,0,1,4,8.0,13.065802099999999,77.57066040000001,0
886016965dfffff,8,6,1,1,3,9.0,13.0802993,77.5799528,0
8860169661fffff,0,5,1,0,1,3.0,13.103883843113564,77.60013261254983,0
8860169661fffff,3,3,0,0,1,2.0,13.1061346,77.6001422,0
8860169661fffff,4,1,0,0,1,2.0,13.1061447,77.6001487,0
8860169661fffff,5,3,0,0,2,4.0,13.1061057,77.600205,0
8860169661fffff,12,6,1,1,2,4.0,13.1050265,77.600502,0
8860169663fffff,2,1,0,0,2,4.0,13.10364075,77.58437195,0
8860169663fffff,11,6,1,1,1,2.0,13.1032569,77.5842919,0
8860169665fffff,4,1,0,0,3,6.0,13.111054699999999,77.60422646666667,0
8860169665fffff,4,2,0,0,1,2.0,13.111706,77.6051008,0
8860169665fffff,4,3,0,0,5,10.0,13.11012476,77.60403590000001,0
8860169665fffff,4,4,0,0,1,2.0,13.1115787,77.6046128,0
8860169665fffff,5,3,0,0,1,2.0,13.11046,77.6039567,0
8860169669fffff,0,0,0,0,1,2.0,13.0976311,77.5992221,0
8860169669fffff,0,3,0,0,4,8.0,13.096556175,77.59989335,0
8860169669fffff,1,0,0,0,10,20.0,13.09715344,77.59957322,1
8860169669fffff,1,1,0,0,10,20.0,13.09776076,77.59908919,1
8860169669fffff,1,2,0,0,41,82.0,13.097187126829267,77.59953154878048,1
8860169669fffff,1,3,0,0,16,32.0,13.09732748125,77.59942619375,1
8860169669fffff,1,5,1,0,12,36.0,13.097728741666666,77.59894591666666,1
8860169669fffff,1,6,1,0,6,24.0,13.097171266666669,77.59950585,1
8860169669fffff,2,0,0,0,31,62.0,13.096705400000001,77.59983292580645,1
8860169669fffff,2,1,0,0,2,4.0,13.09651645,77.59983765,0
8860169669fffff,2,2,0,0,39,78.0,13.096667766666668,77.59986153076923,1
8860169669fffff,2,3,0,0,29,58.0,13.097154224137931,77.59926762758622,1
8860169669fffff,2,5,1,0,12,24.0,13.096540541666668,77.59984706666667,1
8860169669fffff,2,6,1,0,28,56.0,13.096410317857144,77.59992026428571,1
8860169669fffff,3,0,0,0,3,6.0,13.097356466666668,77.59940946666667,0
8860169669fffff,3,1,0,0,2,4.0,13.0971182,77.59928055,0
8860169669fffff,3,2,0,0,3,6.0,13.0965996,77.59990233333333,0
8860169669fffff,3,3,0,0,7,14.0,13.097284700000001,77.59947777142858,0
8860169669fffff,3,4,0,0,5,10.0,13.09762302,77.59887533999999,0
8860169669fffff,3,5,1,0,7,14.0,13.097283471428572,77.59881132857143,0
8860169669fffff,3,6,1,0,13,26.0,13.096676938461538,77.59985593076922,1
8860169669fffff,4,1,0,0,1,2.0,13.0984202,77.5982814,0
8860169669fffff,4,2,0,0,3,6.0,13.0975941,77.59916460000001,0
8860169669fffff,4,3,0,0,1,2.0,13.0974225,77.5993748,0
8860169669fffff,4,4,0,0,4,8.0,13.09837835,77.598226525,0
8860169669fffff,4,5,1,0,1,2.0,13.0981635,77.5983173,0
8860169669fffff,4,6,1,0,7,14.0,13.09677077142857,77.59973514285714,0
8860169669fffff,5,1,0,0,1,2.0,13.0984826,77.5982263,0
8860169669fffff,5,3,0,0,3,6.0,13.099300300000001,77.5973922,0
8860169669fffff,5,4,0,0,1,2.0,13.0978217,77.5983169,0
8860169669fffff,5,6,1,0,1,2.0,13.0984634,77.5982521,0
8860169669fffff,6,1,0,0,1,2.0,13.0982057,77.5984709,0
8860169669fffff,6,4,0,0,2,4.0,13.098075300000001,77.59828345,0
8860169669fffff,6,5,1,0,3,6.0,13.097923533333335,77.59846573333333,0
8860169669fffff,7,3,0,0,3,6.0,13.0991571,77.59747516666667,0
8860169669fffff,8,2,0,1,3,26.0,13.099493333333333,77.5974948,1
8860169669fffff,8,3,0,1,1,2.0,13.0993356,77.5973588,0
8860169669fffff,8,4,0,1,2,4.0,13.0991097,77.5972915,0
8860169669fffff,9,1,0,1,1,10.0,13.0991507,77.5971314,0
8860169669fffff,9,3,0,1,2,4.0,13.0993002,77.597315,0
8860169669fffff,10,1,0,1,2,4.0,13.097987849999999,77.59856835,0
8860169669fffff,10,2,0,1,1,2.0,13.0977548,77.5990237,0
8860169669fffff,10,3,0,1,1,2.0,13.0994135,77.5977916,0
8860169669fffff,11,3,0,1,5,10.0,13.09915952,77.59759516,0
8860169669fffff,11,4,0,1,5,18.0,13.098491820000001,77.59809242,0
8860169669fffff,12,3,0,1,1,2.0,13.0993716,77.5976117,0
8860169669fffff,13,6,1,0,1,2.0,13.0983656,77.5982644,0
886016966bfffff,5,1,0,0,5,10.0,13.09961524,77.58879222,0
886016966bfffff,5,3,0,0,1,2.0,13.0949227,77.5941967,0
886016966bfffff,5,5,1,0,10,20.0,13.09506082,77.59390911,1
886016966bfffff,6,0,0,0,1,2.0,13.0997925,77.5888591,0
886016966bfffff,6,1,0,0,2,4.0,13.09931725,77.58884955,0
886016966bfffff,7,0,0,0,1,2.0,13.099651,77.5888049,0
886016966bfffff,7,1,0,0,5,10.0,13.09971998,77.58871894,0
886016966bfffff,7,5,1,0,1,2.0,13.0997366,77.5886908,0
886016966bfffff,8,3,0,1,10,20.0,13.094864300000001,77.5946114,1
886016966bfffff,8,5,1,1,5,10.0,13.09972058,77.58875418,0
886016966bfffff,8,6,1,1,3,6.0,13.094248299999999,77.5940982,0
886016966bfffff,9,2,0,1,3,6.0,13.099384800000001,77.5882212,0
886016966bfffff,9,5,1,1,3,6.0,13.099459833333333,77.58828096666667,0
886016966bfffff,10,0,0,1,1,2.0,13.0998201,77.5887348,0
886016966bfffff,10,1,0,1,1,2.0,13.0994752,77.588396,0
886016966bfffff,10,2,0,1,1,2.0,13.0995365,77.5885166,0
886016966bfffff,10,5,1,1,2,4.0,13.0974811,77.5914241,0
886016966bfffff,11,5,1,1,20,40.0,13.09971973,77.58868999500001,1
886016966bfffff,11,6,1,1,15,38.0,13.099708373333334,77.58875621333333,1
886016966bfffff,12,6,1,1,13,26.0,13.099664923076924,77.58890135384615,1
886016966bfffff,14,5,1,0,2,10.0,13.0949144,77.59436840000001,0
886016966dfffff,2,2,0,0,1,2.0,13.1082489,77.6040544,0
886016966dfffff,3,1,0,0,2,4.0,13.1089021,77.60370130000001,0
886016966dfffff,3,2,0,0,1,2.0,13.1071451,77.6026404,0
886016966dfffff,3,3,0,0,1,2.0,13.1073411,77.6025941,0
886016966dfffff,3,4,0,0,3,6.0,13.106572300000002,77.60199786666666,0
886016966dfffff,4,1,0,0,2,4.0,13.10681645,77.60242210000001,0
886016966dfffff,4,3,0,0,5,10.0,13.10870366,77.60370574000001,0
886016966dfffff,4,4,0,0,1,2.0,13.1073918,77.6031735,0
886016966dfffff,4,6,1,0,4,8.0,13.10874875,77.6033175,0
886016966dfffff,5,3,0,0,1,2.0,13.1065991,77.6018778,0
886016966dfffff,12,4,0,1,1,2.0,13.1044096,77.6049234,0
886016966dfffff,12,6,1,1,3,6.0,13.104709900000001,77.6028888,0
886016966dfffff,13,3,0,0,1,2.0,13.1044324,77.6048871,0
886016966dfffff,13,6,1,0,1,2.0,13.105095,77.6011783,0
88601696d3fffff,3,3,0,0,1,2.0,13.0797,77.5033583,0
88601696d3fffff,4,6,1,0,3,6.0,13.072524633333332,77.50329536666666,0
88601696d3fffff,5,3,0,0,3,6.0,13.072485733333332,77.50322506666667,0
88601696d3fffff,12,2,0,1,1,2.0,13.0800894,77.5022272,0
88601696dbfffff,10,6,1,1,2,4.0,13.06979855,77.50395225,0
88601696dbfffff,11,1,0,1,1,2.0,13.0703839,77.503935,0
88601696dbfffff,13,2,0,0,1,2.0,13.0692983,77.5037217,0
886016970dfffff,1,2,0,0,1,8.0,13.1503963,77.6184533,0
886016970dfffff,7,3,0,0,1,6.0,13.1522221,77.6183576,0
8860169739fffff,10,5,1,1,1,6.0,13.1608418,77.5954551,0
8860169747fffff,1,3,0,0,1,2.0,13.1397347,77.6177886,0
8860169747fffff,2,3,0,0,5,18.0,13.144233400000001,77.61809928,0
8860169747fffff,3,1,0,0,1,2.0,13.1393406,77.6178194,0
8860169747fffff,3,3,0,0,2,8.0,13.14420445,77.61788695000001,0
8860169747fffff,7,1,0,0,3,6.0,13.145174500000001,77.61791956666667,0
8860169747fffff,7,6,1,0,1,2.0,13.1443197,77.6171496,0
8860169747fffff,8,1,0,1,8,16.0,13.144425850000001,77.6178435875,0
8860169747fffff,11,2,0,1,1,2.0,13.1437908,77.6176334,0
8860169747fffff,11,3,0,1,1,10.0,13.1443057,77.6177849,0
8860169747fffff,12,2,0,1,2,4.0,13.1442841,77.6179578,0
8860169747fffff,12,5,1,1,1,6.0,13.1396942,77.6177837,0
8860169747fffff,13,2,0,0,6,12.0,13.144194733333334,77.61784325,0
8860169747fffff,13,6,1,0,1,10.0,13.1438799,77.6180519,0
8860169747fffff,14,2,0,0,1,2.0,13.1395363,77.6178112,0
8860169747fffff,14,4,0,0,3,6.0,13.143985433333333,77.61786346666666,0
8860169747fffff,14,6,1,0,1,10.0,13.1443926,77.6177666,0
8860169759fffff,3,6,1,0,2,4.0,13.120248199999999,77.60960355,0
8860169759fffff,4,2,0,0,5,10.0,13.11976802,77.60843698000001,0
8860169759fffff,4,5,1,0,2,4.0,13.1190083,77.609605,0
8860169761fffff,2,2,0,0,1,2.0,13.1612594,77.6265844,0
8860169761fffff,9,3,0,1,1,6.0,13.1608008,77.626831,0
8860169761fffff,10,2,0,1,2,4.0,13.1612626,77.6263704,0
8860169761fffff,10,3,0,1,3,18.0,13.161646499999998,77.6265762,0
8860169761fffff,11,2,0,1,1,2.0,13.1612626,77.6263704,0
8860169761fffff,11,3,0,1,1,6.0,13.1615144,77.6267861,0
8860169761fffff,13,1,0,0,1,6.0,13.1613906,77.626429,0
886016976bfffff,2,1,0,0,1,10.0,13.1523848,77.6197818,0
886016976bfffff,10,1,0,1,1,6.0,13.1512223,77.6193494,0
886016976bfffff,11,5,1,1,4,34.0,13.1482005,77.619422125,1
886016976bfffff,13,1,0,0,2,12.0,13.1509698,77.6197818,0
8861892037fffff,10,2,0,1,1,6.0,12.9647547,77.7616572,0
8861892081fffff,6,2,0,0,2,4.0,12.938914950000001,77.71751415,0
8861892081fffff,9,1,0,1,1,6.0,12.9378832,77.7175963,0
8861892081fffff,10,1,0,1,1,6.0,12.9391754,77.7199393,0
8861892081fffff,12,3,0,1,2,4.0,12.93858835,77.71859055,0
8861892087fffff,0,2,0,0,2,9.0,12.9517244,77.71748845,0
8861892087fffff,1,1,0,0,2,8.0,12.9516198,77.71741800000001,0
8861892087fffff,1,2,0,0,1,6.0,12.951635,77.7174517,0
8861892087fffff,1,6,1,0,3,11.0,12.951748066666667,77.71738093333333,0
8861892087fffff,2,3,0,0,1,2.0,12.9516526,77.7175002,0
8861892087fffff,3,1,0,0,2,10.0,12.951673,77.71746335,0
8861892087fffff,3,2,0,0,1,6.0,12.9514957,77.7175256,0
8861892087fffff,3,5,1,0,1,12.0,12.9516204,77.7174976,0
8861892087fffff,3,6,1,0,2,12.0,12.95165495,77.7174818,0
8861892087fffff,4,1,0,0,1,6.0,12.9516577,77.7154334,0
8861892087fffff,5,0,0,0,2,8.0,12.9516007,77.7174715,0
8861892087fffff,5,1,0,0,2,8.0,12.9516722,77.7164717,0
8861892087fffff,5,6,1,0,1,6.0,12.9516539,77.7173854,0
8861892087fffff,7,4,0,0,1,2.0,12.9518817,77.7174275,0
8861892087fffff,7,5,1,0,9,56.0,12.951250122222222,77.71743137777779,1
8861892087fffff,8,1,0,1,1,2.0,12.9514782,77.7175138,0
8861892087fffff,8,2,0,1,4,26.0,12.951670975,77.7171377,1
8861892087fffff,8,5,1,1,4,24.0,12.951911075,77.7174627,1
8861892087fffff,8,6,1,1,1,2.0,12.9515434,77.7175157,0
8861892087fffff,9,2,0,1,1,6.0,12.9516367,77.717468,0
8861892087fffff,9,5,1,1,4,24.0,12.95163835,77.71734535,1
8861892087fffff,9,6,1,1,1,8.0,12.9514489,77.7175112,0
8861892087fffff,10,2,0,1,1,6.0,12.9516399,77.7174975,0
8861892087fffff,10,3,0,1,1,3.0,12.950879399214992,77.71761904266152,0
8861892087fffff,10,6,1,1,7,64.0,12.951588485714286,77.7174992,1
8861892087fffff,11,2,0,1,1,6.0,12.9516277,77.7173788,0
8861892087fffff,11,5,1,1,3,36.0,12.951408733333333,77.7174693,1
8861892087fffff,11,6,1,1,1,4.0,12.9518185,77.7174795,0
8861892087fffff,12,5,1,1,1,6.0,12.9515933,77.7173542,0
8861892087fffff,12,6,1,1,1,6.0,12.9516283,77.7174217,0
8861892087fffff,13,6,1,0,1,6.0,12.9516386,77.7174771,0
8861892087fffff,14,6,1,0,1,16.0,12.9517053,77.7174028,0
8861892087fffff,15,5,1,0,1,6.0,12.9518778,77.717431,0
8861892091fffff,2,2,0,0,1,2.0,12.9341498,77.6968109,0
8861892091fffff,2,4,0,0,1,2.0,12.9380028,77.6991896,0
8861892091fffff,3,1,0,0,1,2.0,12.9354346,77.6972011,0
8861892091fffff,3,3,0,0,1,2.0,12.9313623,77.6951541,0
8861892091fffff,4,2,0,0,2,10.0,12.932437,77.6964882,0
8861892091fffff,4,3,0,0,2,5.0,12.934493400000001,77.6971279,0
8861892091fffff,5,3,0,0,8,16.0,12.93702275,77.6976225,0
8861892091fffff,5,4,0,0,6,46.0,12.931786733333333,77.69579135,1
8861892091fffff,6,0,0,0,8,32.0,12.9379217625,77.69954043749999,1
8861892091fffff,6,1,0,0,1,2.0,12.9380278,77.6993624,0
8861892091fffff,6,4,0,0,1,3.0,12.9318637,77.6962138,0
8861892091fffff,6,5,1,0,22,44.0,12.934211190909092,77.6969261590909,1
8861892091fffff,8,1,0,1,2,4.0,12.9379072,77.69956625,0
8861892091fffff,8,2,0,1,2,4.0,12.931169350000001,77.69514315,0
8861892091fffff,8,3,0,1,1,2.0,12.9317364,77.6959685,0
8861892091fffff,9,0,0,1,1,2.0,12.9380333,77.6991633,0
8861892091fffff,9,1,0,1,3,6.0,12.937979,77.6993629,0
8861892091fffff,9,3,0,1,3,14.0,12.935422466666665,77.6981302,0
8861892091fffff,10,1,0,1,1,2.0,12.93783047296736,77.69946246304524,0
8861892091fffff,10,3,0,1,5,30.0,12.932864,77.696213,1
8861892091fffff,11,3,0,1,18,108.0,12.931881133333333,77.69554858888888,1
8861892091fffff,12,5,1,1,1,6.0,12.9378613,77.6997317,0
8861892091fffff,13,0,0,0,2,4.0,12.93800865,77.69932084999999,0
8861892093fffff,0,2,0,0,3,33.0,12.936444433333333,77.6925811,1
8861892093fffff,0,4,0,0,1,2.0,12.932537627918196,77.68891597,0
8861892093fffff,1,1,0,0,9,34.0,12.934764966666668,77.69132562222222,1
8861892093fffff,1,2,0,0,7,47.0,12.933852942857143,77.69154597142857,1
8861892093fffff,1,3,0,0,5,20.0,12.93344566,77.69046900000001,1
8861892093fffff,1,4,0,0,11,46.0,12.933407527272728,77.69107895454546,1
8861892093fffff,1,5,1,0,3,10.0,12.936360766666667,77.69239843333334,0
8861892093fffff,2,1,0,0,73,328.0,12.934313238356165,77.69119750958903,1
8861892093fffff,2,2,0,0,44,277.0,12.934939479545454,77.69149872272727,1
8861892093fffff,2,3,0,0,20,50.0,12.93405965,77.69108227000001,1
8861892093fffff,2,4,0,0,19,38.0,12.935351715789473,77.69112915263158,1
8861892093fffff,2,5,1,0,14,70.0,12.934425592857142,77.69071683571428,1
8861892093fffff,3,1,0,0,38,200.0,12.933754115789474,77.69126701578948,1
8861892093fffff,3,2,0,0,33,288.0,12.935918057575758,77.69231635757576,1
8861892093fffff,3,3,0,0,141,314.0,12.933664619858156,77.6910351574468,1
8861892093fffff,3,4,0,0,70,331.0,12.934253244504742,77.69098055528819,1
8861892093fffff,3,5,1,0,69,257.0,12.933890810144927,77.69068950724638,1
8861892093fffff,4,1,0,0,104,573.0,12.934322488082028,77.69151349650282,1
8861892093fffff,4,2,0,0,55,242.0,12.93542734355271,77.69151646803779,1
8861892093fffff,4,3,0,0,111,355.0,12.933766756756757,77.69110330720721,1
8861892093fffff,4,4,0,0,193,1136.0,12.933758101033922,77.69090181852621,1
8861892093fffff,4,5,1,0,97,212.0,12.933635177319589,77.6911062742268,1
8861892093fffff,5,1,0,0,20,84.0,12.935326685000001,77.691363195,1
8861892093fffff,5,2,0,0,93,368.0,12.934618824731182,77.6909757172043,1
8861892093fffff,5,3,0,0,86,306.0,12.933700394031005,77.6902498466279,1
8861892093fffff,5,4,0,0,184,737.0,12.933553186820012,77.69104479480512,1
8861892093fffff,5,5,1,0,61,122.0,12.933587790163935,77.69137075081967,1
8861892093fffff,6,1,0,0,31,62.0,12.933670232258065,77.69130772258065,1
8861892093fffff,6,2,0,0,70,302.0,12.934174992662628,77.69095000434037,1
8861892093fffff,6,3,0,0,46,118.0,12.933279854347827,77.69071216304349,1
8861892093fffff,6,4,0,0,90,598.0,12.933584944111113,77.69060357833334,1
8861892093fffff,6,5,1,0,55,110.0,12.93329772,77.69116911818182,1
8861892093fffff,7,1,0,0,62,154.0,12.932756948387098,77.69070367741935,1
8861892093fffff,7,2,0,0,39,119.0,12.933790149349567,77.69008968131797,1
8861892093fffff,7,3,0,0,53,230.0,12.93260438179342,77.6884795096153,1
8861892093fffff,7,4,0,0,13,52.0,12.933734676923077,77.6896802923077,1
8861892093fffff,7,5,1,0,12,25.0,12.933607691666666,77.69145089999999,1
8861892093fffff,8,1,0,1,131,382.0,12.933500629007634,77.69074184961832,1
8861892093fffff,8,2,0,1,77,208.0,12.933136477997445,77.69078209425433,1
8861892093fffff,8,3,0,1,36,100.0,12.933469132915656,77.68977904662182,1
8861892093fffff,8,4,0,1,14,76.0,12.932830642857143,77.68880754999999,1
8861892093fffff,8,5,1,1,52,374.0,12.93354903076923,77.69092756538461,1
8861892093fffff,9,1,0,1,85,245.0,12.933447549411763,77.69086361764705,1
8861892093fffff,9,2,0,1,81,301.0,12.93379942222222,77.69054004074074,1
8861892093fffff,9,3,0,1,62,142.0,12.93381120508705,77.69024642744506,1
8861892093fffff,9,4,0,1,66,152.0,12.933407674242424,77.69097146363637,1
8861892093fffff,9,5,1,1,59,118.0,12.933444530508474,77.69100498305085,1
8861892093fffff,10,1,0,1,12,28.0,12.933730783333333,77.69091528333333,1
8861892093fffff,10,2,0,1,38,130.0,12.933434337887757,77.69076210600537,1
8861892093fffff,10,3,0,1,59,222.0,12.93264181035052,77.69189668050507,1
8861892093fffff,10,4,0,1,12,28.0,12.933294333333334,77.69071134166667,1
8861892093fffff,10,5,1,1,26,52.0,12.93423718846154,77.69066649615385,1
8861892093fffff,11,1,0,1,9,36.0,12.934224570945569,77.69080215953936,1
8861892093fffff,11,2,0,1,16,111.0,12.934019243615836,77.69044515867893,1
8861892093fffff,11,3,0,1,74,412.0,12.932616687837838,77.6920109527027,1
8861892093fffff,11,4,0,1,6,30.0,12.933999166666666,77.68957488333334,1
8861892093fffff,11,5,1,1,3,6.0,12.935443966666668,77.69019200000001,0
8861892093fffff,11,6,1,1,5,10.0,12.93376194,77.69122802,0
8861892093fffff,12,1,0,1,4,34.0,12.93357235,77.6911411,1
8861892093fffff,12,2,0,1,5,10.0,12.932905058986131,77.68860053157704,0
8861892093fffff,12,3,0,1,7,25.0,12.934065285714285,77.69077777142857,1
8861892093fffff,12,4,0,1,6,14.0,12.935543183333335,77.69138285000001,0
8861892093fffff,13,1,0,0,1,2.0,12.9332355,77.689154,0
8861892093fffff,13,2,0,0,1,8.0,12.9340007,77.689837,0
8861892093fffff,13,3,0,0,2,4.0,12.9341076,77.68931705,0
8861892093fffff,13,5,1,0,1,6.0,12.9310598,77.6866624,0
8861892093fffff,14,1,0,0,4,24.0,12.933838399999999,77.6910929,1
8861892095fffff,1,3,0,0,1,2.0,12.9379025,77.6997787,0
8861892095fffff,1,4,0,0,1,2.0,12.9378291,77.7001187,0
8861892095fffff,2,4,0,0,4,12.0,12.937235925,77.702334525,0
8861892095fffff,2,6,1,0,1,2.0,12.9376234,77.7004966,0
8861892095fffff,3,4,0,0,1,8.0,12.9365414,77.7041984,0
8861892095fffff,4,1,0,0,2,8.0,12.937339999999999,77.70156375,0
8861892095fffff,5,4,0,0,1,2.0,12.9370967,77.7026067,0
8861892095fffff,5,6,1,0,25,50.0,12.937628872,77.700864352,1
8861892095fffff,6,0,0,0,28,112.0,12.937640339285716,77.70087510714286,1
8861892095fffff,6,6,1,0,9,18.0,12.937695422222223,77.70084105555556,0
8861892095fffff,7,1,0,0,1,3.0,12.9365552,77.7039501,0
8861892095fffff,8,1,0,1,5,10.0,12.93778642,77.7004586,0
8861892095fffff,8,2,0,1,1,4.0,12.9364891,77.7038271,0
8861892095fffff,8,4,0,1,5,10.0,12.937618839999999,77.700345,0
8861892095fffff,9,0,0,1,4,14.0,12.9373329,77.7016405,0
8861892095fffff,9,1,0,1,3,10.0,12.937289666666667,77.70210303333333,0
8861892095fffff,9,3,0,1,5,29.0,12.93769104,77.70074095999999,1
8861892095fffff,9,4,0,1,1,6.0,12.9366146,77.7040358,0
8861892095fffff,9,5,1,1,14,28.0,12.9372488,77.70194390714286,1
8861892095fffff,10,5,1,1,4,8.0,12.936503225000001,77.703967225,0
8861892095fffff,11,0,0,1,1,2.0,12.937409621442836,77.70154730380924,0
